000 000 000,0.2
200 000 001,0.2
212 000 001,0.2
212 020 011,0.2
212 221 211,1.0
000 100 000,0.2
100 100 200,0.2
110 100 220,0.2
111 122 220,-1.0
111 102 222,-1.0
200 010 000,0.2
220 010 001,0.2
222 211 001,1.0
222 011 201,1.0
222 011 021,1.0
100 000 000,0.2
110 002 000,0.2
112 102 000,0.2
112 102 210,0.2
112 122 212,1.0
201 000 000,0.2
201 000 210,0.2
211 020 210,0.2
211 221 212,1.0
110 000 002,0.2
111 220 002,-1.0
111 022 002,-1.0
111 020 202,-1.0
111 020 022,-1.0
210 010 020,0.2
211 010 220,0.2
211 211 222,1.0
000 010 000,0.2
102 010 000,0.2
122 210 001,-1.0
102 212 001,-1.0
102 210 201,-1.0
102 210 021,-1.0
220 010 010,0.2
221 210 010,0.2
221 212 011,0.2
100 210 000,0.2
100 211 200,0.2
122 211 201,-1.0
102 211 221,-1.0
200 100 000,0.2
212 100 000,0.2
212 121 000,0.2
212 121 212,1.0
001 010 200,0.2
021 110 200,0.2
121 112 200,0.2
200 000 100,0.2
202 000 101,0.2
202 001 121,0.2
222 211 121,1.0
100 010 200,0.2
120 012 201,-1.0
102 012 201,-1.0
100 212 201,-1.0
100 012 221,-1.0
220 100 100,0.2
221 100 102,0.2
221 122 112,1.0
120 010 221,-1.0
102 010 221,-1.0
100 210 221,-1.0
120 000 000,0.2
120 010 200,0.2
120 010 212,0.2
121 210 212,0.2
000 010 210,0.2
210 012 210,-1.0
012 012 210,-1.0
010 212 210,-1.0
010 012 212,-1.0
210 000 000,0.2
212 000 100,0.2
212 201 100,0.2
212 221 110,0.2
100 012 000,0.2
200 000 010,0.2
221 000 010,0.2
221 020 110,0.2
221 221 112,1.0
100 010 002,0.2
110 012 002,0.2
112 212 002,1.0
112 012 202,1.0
112 012 022,1.0
200 001 000,0.2
202 001 001,0.2
202 121 001,0.2
202 121 121,0.2
100 010 020,0.2
120 210 021,-1.0
100 212 021,-1.0
201 010 200,0.2
211 012 221,0.2
200 010 010,0.2
212 010 210,-1.0
210 210 210,1.0
210 010 212,-1.0
220 001 010,0.2
220 001 112,0.2
222 211 112,1.0
110 020 000,0.2
112 120 000,0.2
112 122 200,1.0
112 120 220,1.0
112 120 202,1.0
221 100 000,0.2
221 112 000,0.2
221 112 210,0.2
122 012 001,-1.0
102 012 021,-1.0
000 002 100,0.2
100 002 120,0.2
120 102 120,-1.0
102 102 120,-1.0
100 122 120,-1.0
100 102 122,-1.0
122 010 201,-1.0
222 112 100,1.0
222 110 120,1.0
222 110 102,1.0
120 010 000,0.2
120 212 001,-1.0
120 210 201,-1.0
201 020 100,0.2
221 120 100,0.2
010 210 000,0.2
012 210 210,-1.0
010 210 212,-1.0
212 220 111,-1.0
212 022 111,-1.0
122 001 000,0.2
122 001 210,0.2
122 221 211,1.0
210 010 000,0.2
212 012 010,-1.0
210 212 010,-1.0
210 012 012,-1.0
212 112 000,0.2
212 112 210,-1.0
212 112 012,-1.0
000 012 010,0.2
201 001 002,0.2
211 201 002,0.2
211 221 122,1.0
102 010 102,0.2
102 211 102,0.2
210 010 200,0.2
210 112 200,0.2
211 112 220,0.2
122 010 021,-1.0
120 012 021,-1.0
000 020 001,0.2
001 022 001,0.2
201 122 001,0.2
201 122 211,0.2
002 011 000,0.2
202 111 002,-1.0
022 111 002,-1.0
002 111 202,-1.0
002 111 022,-1.0
200 112 000,0.2
220 112 010,0.2
222 112 112,1.0
110 010 202,0.2
111 212 202,-1.0
111 210 222,-1.0
120 010 002,0.2
120 112 002,0.2
120 112 212,0.2
110 210 020,0.2
111 212 220,-1.0
111 212 022,-1.0
212 001 201,0.2
212 121 221,1.0
111 012 222,-1.0
000 102 000,0.2
210 112 020,0.2
200 211 000,0.2
221 211 200,1.0
201 211 220,1.0
201 211 202,1.0
000 001 000,0.2
200 011 000,0.2
210 211 000,0.2
211 211 020,0.2
200 001 201,0.2
202 011 201,0.2
212 011 221,0.2
100 201 000,0.2
112 201 000,0.2
112 201 021,0.2
220 112 001,0.2
221 112 201,0.2
100 021 000,0.2
110 221 000,0.2
111 221 202,-1.0
111 221 022,-1.0
212 001 000,0.2
212 201 121,0.2
001 000 000,0.2
201 000 010,0.2
211 000 210,0.2
211 210 212,1.0
211 012 212,-1.0
200 000 121,0.2
220 100 121,0.2
221 122 121,1.0
002 010 001,0.2
220 100 001,0.2
220 120 101,0.2
222 120 111,1.0
220 122 111,-1.0
222 201 011,1.0
222 021 011,1.0
222 001 211,1.0
100 011 022,0.2
122 111 022,-1.0
120 111 222,-1.0
221 102 001,0.2
221 102 211,0.2
222 111 000,1.0
022 111 200,-1.0
022 111 020,-1.0
221 220 111,-1.0
221 022 111,-1.0
110 010 022,0.2
202 211 100,0.2
202 211 121,0.2
000 010 012,0.2
012 010 212,-1.0
102 000 000,0.2
112 000 020,0.2
112 201 020,0.2
112 211 022,0.2
000 112 000,0.2
210 112 000,0.2
210 112 212,-1.0
221 002 011,0.2
221 202 111,-1.0
120 112 000,0.2
122 112 120,-1.0
120 112 122,-1.0
000 020 100,0.2
000 020 112,0.2
220 120 112,1.0
202 120 112,1.0
200 122 112,1.0
000 000 001,0.2
100 000 021,0.2
100 201 021,0.2
122 211 021,-1.0
222 121 121,1.0
100 112 200,0.2
110 112 202,0.2
112 112 222,1.0
200 121 000,0.2
220 121 100,0.2
222 121 112,1.0
120 001 000,0.2
122 001 010,0.2
122 101 210,0.2
201 001 212,0.2
221 121 212,1.0
102 001 000,0.2
112 001 020,0.2
112 001 221,0.2
112 221 221,1.0
221 012 211,0.2
100 001 200,0.2
110 001 220,0.2
112 101 220,0.2
112 121 222,1.0
212 021 100,0.2
212 221 112,1.0
101 200 000,0.2
121 210 000,0.2
121 212 120,-1.0
121 210 122,-1.0
200 000 211,0.2
220 010 211,0.2
222 112 211,1.0
021 001 000,0.2
221 201 001,-1.0
021 221 001,-1.0
021 201 201,-1.0
021 201 021,-1.0
212 211 000,0.2
212 211 210,1.0
212 211 012,-1.0
001 012 000,0.2
221 012 100,-1.0
021 212 100,-1.0
021 012 120,-1.0
021 012 102,-1.0
000 200 100,0.2
210 200 100,0.2
211 200 102,0.2
211 222 112,1.0
221 100 012,0.2
120 110 002,0.2
122 111 202,-1.0
222 121 010,1.0
222 101 210,1.0
222 101 012,1.0
001 010 002,0.2
221 010 102,-1.0
201 210 102,-1.0
201 012 102,-1.0
201 010 122,-1.0
212 112 021,0.2
221 001 012,0.2
112 110 022,0.2
221 021 102,1.0
201 221 102,1.0
201 021 122,1.0
000 101 002,0.2
220 111 002,-1.0
020 111 202,-1.0
020 111 022,-1.0
000 000 100,0.2
100 000 102,0.2
110 200 102,0.2
111 220 122,-1.0
111 202 122,-1.0
212 000 121,0.2
212 210 121,0.2
100 112 020,0.2
120 112 221,-1.0
102 112 221,-1.0
212 120 010,0.2
212 122 211,1.0
000 000 021,0.2
002 001 021,0.2
012 201 021,0.2
100 100 020,0.2
122 100 120,-1.0
102 120 120,-1.0
102 100 122,-1.0
220 112 100,0.2
221 112 120,-1.0
221 112 102,-1.0
221 122 101,0.2
120 210 100,0.2
120 212 110,0.2
121 200 000,0.2
121 210 200,0.2
000 000 102,0.2
001 020 102,0.2
221 120 102,1.0
201 122 102,1.0
201 120 122,1.0
110 210 122,0.2
200 110 002,0.2
202 110 102,0.2
000 100 020,0.2
210 100 020,0.2
211 120 020,0.2
211 122 021,0.2
220 001 100,0.2
222 211 100,1.0
222 011 120,1.0
222 011 102,1.0
210 002 100,0.2
210 022 110,0.2
110 201 002,0.2
111 201 222,-1.0
122 112 102,-1.0
120 021 000,0.2
122 021 010,0.2
122 221 011,0.2
000 000 010,0.2
100 002 010,0.2
110 202 010,0.2
112 212 210,-1.0
112 212 012,-1.0
200 011 200,0.2
222 111 201,1.0
202 111 221,-1.0
221 121 000,0.2
221 121 201,-1.0
221 121 021,1.0
000 112 021,0.2
220 021 101,0.2
221 221 101,-1.0
221 021 121,1.0
112 010 002,0.2
112 211 002,0.2
201 022 101,0.2
211 022 121,0.2
120 000 001,0.2
202 112 100,0.2
212 112 120,0.2
201 000 120,0.2
201 020 121,0.2
201 122 121,0.2
200 121 021,0.2
212 121 021,0.2
002 000 100,0.2
212 020 110,0.2
020 110 000,0.2
022 110 010,0.2
222 111 012,1.0
022 111 212,-1.0
100 200 000,0.2
120 200 010,0.2
122 201 010,0.2
122 211 012,0.2
200 110 000,0.2
202 111 200,-1.0
202 111 020,-1.0
210 211 020,0.2
212 211 120,0.2
220 111 200,-1.0
200 111 220,-1.0
200 111 202,-1.0
200 111 022,-1.0
210 020 100,0.2
211 220 100,0.2
211 222 121,1.0
202 100 100,0.2
202 121 100,0.2
120 110 020,0.2
122 110 122,-1.0
000 000 120,0.2
100 200 120,0.2
121 200 120,0.2
121 221 122,1.0
201 121 200,0.2
201 121 221,-1.0
000 110 002,0.2
000 111 222,-1.0
200 210 010,0.2
212 210 010,-1.0
210 210 012,-1.0
220 112 121,0.2
200 102 001,0.2
220 112 211,0.2
200 010 100,0.2
221 210 100,-1.0
221 010 120,-1.0
210 001 002,0.2
212 001 102,0.2
212 121 122,1.0
120 102 102,-1.0
102 102 102,-1.0
100 122 102,-1.0
210 021 000,0.2
212 021 010,0.2
211 020 000,0.2
211 221 002,1.0
211 021 202,1.0
211 021 022,1.0
010 000 002,0.2
112 000 002,0.2
112 010 022,0.2
010 000 000,0.2
112 100 002,0.2
112 110 202,0.2
200 210 001,0.2
202 210 101,0.2
222 210 111,1.0
202 212 111,-1.0
000 011 020,0.2
002 111 220,-1.0
212 120 121,0.2
100 001 002,0.2
110 001 202,0.2
110 021 212,0.2
112 221 212,1.0
221 000 100,0.2
122 112 201,-1.0
200 002 101,0.2
000 102 001,0.2
000 122 011,0.2
022 122 111,-1.0
220 100 010,0.2
221 102 010,0.2
110 012 122,0.2
102 020 001,0.2
122 120 201,1.0
102 122 201,1.0
102 120 221,1.0
112 100 200,0.2
112 112 200,0.2
200 000 112,0.2
201 002 001,0.2
000 100 200,0.2
201 100 200,0.2
221 100 210,0.2
212 120 001,0.2
101 000 200,0.2
121 100 200,0.2
121 121 200,0.2
200 100 102,0.2
212 100 102,0.2
200 112 010,0.2
220 112 110,0.2
102 112 122,-1.0
210 020 010,0.2
212 020 112,1.0
210 220 112,1.0
210 022 112,1.0
112 010 200,0.2
112 210 212,-1.0
112 012 212,-1.0
210 000 100,0.2
210 100 102,0.2
211 100 122,0.2
211 122 122,1.0
220 100 112,0.2
110 120 200,0.2
111 122 202,-1.0
220 121 010,0.2
002 110 000,0.2
202 110 100,0.2
202 112 110,0.2
120 100 200,0.2
120 110 220,0.2
122 111 220,-1.0
220 111 020,-1.0
211 022 001,0.2
211 022 211,0.2
000 110 020,0.2
222 121 001,1.0
222 101 201,1.0
222 101 021,1.0
102 110 002,0.2
122 112 002,1.0
102 112 202,1.0
102 112 022,1.0
210 122 010,0.2
211 122 210,0.2
100 000 200,0.2
100 010 202,0.2
100 112 202,0.2
121 112 202,0.2
000 010 221,0.2
201 010 221,0.2
221 011 221,-1.0
201 211 221,1.0
220 011 120,0.2
001 020 120,0.2
001 021 122,0.2
202 101 201,0.2
212 010 021,0.2
100 000 012,0.2
121 000 012,0.2
121 102 012,0.2
212 010 102,0.2
212 211 102,0.2
202 101 000,0.2
202 121 010,0.2
102 112 000,0.2
220 211 010,0.2
222 211 211,1.0
112 100 202,0.2
221 200 110,0.2
221 221 110,0.2
002 112 010,0.2
012 112 212,-1.0
200 102 121,0.2
212 102 121,0.2
110 212 000,0.2
112 212 100,0.2
112 212 122,1.0
112 122 120,-1.0
112 102 122,-1.0
120 020 001,0.2
122 021 001,0.2
122 121 221,1.0
000 010 021,0.2
200 020 011,0.2
220 120 011,0.2
222 121 211,1.0
200 102 100,0.2
101 002 000,0.2
101 102 200,0.2
202 000 011,0.2
222 210 011,1.0
222 012 011,1.0
222 010 211,1.0
211 200 000,0.2
211 212 200,1.0
211 210 220,1.0
211 210 202,1.0
012 000 100,0.2
012 100 120,0.2
212 110 120,0.2
001 000 021,0.2
101 002 021,0.2
121 002 121,0.2
121 222 121,1.0
122 000 010,0.2
122 020 011,0.2
010 012 000,0.2
012 012 012,-1.0
010 212 012,-1.0
200 121 120,0.2
212 001 021,0.2
210 100 000,0.2
211 120 000,0.2
211 121 200,0.2
